01	116915866	116947396	ATP1A1
01	116935487	116961244	ATP1A1
01	116966346	117021448	LINC01762
01	117057156	117113648	CD58
01	11708444	11714486	FBXO2
01	117102646	117102733	MIR548AC
01	117117020	117210377	IGSF3
01	11714464	11723384	FBXO44
01	117214368	117214439	MIR320B1
01	117236734	117249225	LINC02868
01	11724257	11734411	FBXO6
01	117297052	117311851	CD2
01	11734537	11751616	MAD2L2
01	117452538	117532975	PTGFRN
01	11751767	11785914	DRAXIN
01	117544382	117579174	CD101
01	117568104	117602112	LOC101929099
01	117602948	117650075	TTF2
01	117637265	117637350	MIR942
01	117653682	117664371	TRIM45
01	117686209	117753549	VTCN1
01	1177833	1182102	C1QTNF12
01	117838088	117863958	LINC01525
01	117910071	118071494	MAN1A2
01	11796193	11810826	AGTRAP
01	118139454	118148392	LOC100996263
01	118148670	118171011	TENT5C
01	11822250	11849642	C1orf167
01	11837134	11839676	C1orf167
01	118406107	118472244	GDAP2
01	11845780	11866021	MTHFR
01	118472362	118509166	WDR3
01	118496213	118727851	SPAG17
01	11866248	11903187	CLCN6
01	1189292	1209234	UBE2J2
01	11900376	11907673	NPPA
01	11905766	11907840	NPPA
01	11917521	11919002	NPPB
01	119425670	119532133	TBX15
01	119542967	119544028	LOC105378933
01	119573839	119683295	WARS2
01	119590028	119605910	WARS2
01	11968211	11968329	RNU5E
01	119683019	119818596	WARS2
01	11979648	11986484	KIAA2013
01	119870875	119898805	LINC01780
01	119911408	119936753	HAO2
01	119911569	119912954	HAO2
01	11994774	12035594	PLOD1
01	119957554	119965657	HSD3B2
01	120049826	120057681	HSD3B1
01	120140325	120141914	LINC00622
01	120162000	120190889	ZNF697
01	120254557	120286838	PHGDH
01	120290619	120311555	HMGCS2
01	120336640	120354083	REG4
01	120377388	120387503	NBPF7
01	12040501	12073565	MFN2
01	120436156	120439138	ADAM30
01	120454176	120612276	NOTCH2
01	120693460	120697156	SEC22B
01	12079555	12092102	MIIP
01	120839005	120855681	FAM72B
01	12089215	12089279	MIR6729
01	120925024	120933000	LOC100996318
01	121102017	121139765	SRGAP2
01	121107154	121134735	SRGAP2C
01	12123360	12204264	TNFRSF8
01	1215816	1227405	SCNN1D
01	12227000	12227095	MIR7846
01	12227048	12269277	TNFRSF1B
01	12251770	12251830	MIR4632
01	1227771	1243310	ACAP3
01	12290087	12572099	VPS13D
01	1231490	1231550	MIR6726
01	1240109	1240192	SNORD167
01	1243977	1247057	PUSL1
01	1246980	1260040	INTS11
01	1247882	1247946	MIR6727
01	12567300	12567451	SNORA59A
01	1260182	1264276	CPTP
01	12627939	12678216	DHRS3
01	12638985	12639051	MIR6730
01	1266660	1270694	TAS1R3
01	12704104	12727087	AADACL4
01	1270658	1284798	DVL1
01	1275030	1275088	MIR6808
01	12776113	12788727	AADACL3
01	12806148	12823847	C1orf158
01	12833881	12838049	PRAMEF12
01	12851546	12856777	PRAMEF1
01	1288069	1298921	MXRA8
01	12882549	12883086	LINC01784
01	12884463	12891264	PRAMEF11
01	12907230	12908573	HNRNPCL1
01	12916941	12921764	PRAMEF2
01	12939033	12946025	PRAMEF4
01	12952727	12958101	PRAMEF10
01	12976467	12980300	PRAMEF7
01	12998302	13007406	PRAMEF6
01	13035499	13039011	PRAMEF18
01	1309116	1310587	AURKAIP1
01	13182960	13184326	HNRNPCL2
01	1321091	1334715	CCNL2
01	13216202	13219583	PRAMEF25
01	1334910	1337426	MRPL20
01	13359818	13369057	PRAMEF5
01	1337289	1342673	MRPL20
01	13409135	13414502	PRAMEF33
01	13421092	13428191	PRAMEF27
01	1343581	1346064	MRPL20
01	13447414	13452656	PRAMEF13
01	134773	140566	LOC729737
01	1353800	1356656	ANKRD65
01	13607700	13611533	PRAMEF8
01	1361251	1365635	TMEM88B
01	13641973	13648990	PRAMEF15
01	1365537	1369953	LINC01770
01	13668269	13673511	PRAMEF14
01	13694899	13698927	PRAMEF19
01	1371070	1378262	VWA1
01	13716092	13719089	PRAMEF17
01	13736907	13747803	PRAMEF20
01	13801441	13840498	LRRC38
01	1385069	1405543	ATAD3C
01	13910252	13944452	PDPN
01	14026683	14151574	PRDM2
01	1407145	1433228	ATAD3B
01	143134603	143202239	LOC102723769
01	143743239	143744617	LINC01145
01	143743413	143745143	LOC100996740
01	143765473	143768040	PPIAL4H
01	143896448	143914847	FAM72D
01	144298164	144341756	LINC00623
01	144301611	144301684	TRN
01	144311213	144311376	RNVU1
01	144363587	144364246	PPIAL4A
01	144614959	144830407	NBPF9
01	1447542	1470065	ATAD3A
01	144851424	145076025	PDE4DIP
01	145209113	145286270	NOTCH2NLA
01	145293371	145370303	NBPF10
01	145376206	145382404	LINC01719
01	145382757	145382920	RNVU1
01	145395522	145395594	TRK
01	145396881	145396952	TRH
01	145397864	145397935	TRG
01	145399233	145399304	TRE
01	145413278	145417543	HJV
01	145438490	145442635	TXNIP
01	145456236	145470400	POLR3GL
01	145470515	145475647	ANKRD34A
01	145477069	145501670	LIX1L
01	145493884	145508262	LIX1L
01	145507609	145513536	RBM8A
01	145516372	145523732	PEX11B
01	145525030	145543868	ITGA10
01	145549209	145568522	ANKRD35
01	145575988	145586546	PIAS3
01	145584423	145584481	MIR6736
01	145586114	145589438	NUDT17
01	145590666	145610913	POLR3C
01	145611018	145696218	RNF115
01	145695798	145715586	CD160
01	145727666	145764207	PDZK1
01	145764409	145827075	GPR89A
01	145963304	145963375	TRQ
01	145979034	145979107	TRN
01	146030695	146082439	NBPF8
01	146395342	146467744	NBPF14
01	146544773	146544844	TRH
01	146556163	146556303	RNVU1
01	146626685	146644049	PRKAB2
01	146644326	146767443	CHD1L
01	146655884	146696931	FMO5
01	14675450	14746469	KAZN
01	146853914	146989699	LINC00624
01	147013271	147098017	BCL9
01	1470158	1476004	TMEM240
01	147114029	147142646	ACP6
01	147228332	147245455	GJA5
01	147374921	147381396	GJA8
01	147400533	147465824	GPR89B
01	147505038	147505109	TRQ
01	147511004	147511167	RNVU1
01	147520767	147520840	TRN
01	147574428	147624560	NBPF11
01	147634989	147635692	LINC02805
01	147680370	147719342	LOC101927468
01	1477053	1510243	SSU72
01	147737382	147737453	TRQ
01	147753471	147753542	TRH
01	147774845	147774916	TRH
01	147800937	147801008	TRQ
01	147806603	147806678	MIR5087
01	147834502	147834665	RNVU1
01	147860434	147860515	MIR6077
01	147874868	147875028	RNVU1
01	147905097	147932048	LINC01138
01	147954635	147955394	PPIAL4G
01	148000805	148000878	TRN
01	148201752	148202536	PPIAL4D
01	148241465	148241628	RNVU1
01	148248115	148248188	TRN
01	148250249	148346791	NBPF26
01	148555984	148596263	NBPF15
01	148598314	148598387	TRN
01	148604908	148605072	RNVU1
01	148644011	148644795	PPIAL4E
01	148760356	148760429	TRN
01	148806015	148806799	PPIAL4F
01	148864657	148866653	LOC105371215
01	149155828	149155899	TRH
01	149186125	149186196	TRQ
01	149194106	149194269	RNVU1
01	149224058	149224221	RNVU1
01	149230570	149230643	TRN
01	14925181	15444539	KAZN
01	149287130	149291743	LINC02591
01	149294666	149294736	TRV
01	149298555	149298627	TRV
01	149326272	149326345	TRN
01	149396962	149400553	H3
01	149449934	149459549	FAM72C
01	149514090	149514256	RNVU1
01	149553003	149553787	PPIAL4C
01	149576161	149651107	LINC00869
01	149615617	149615690	TRN
01	149673781	149677284	LOC644634
01	149684088	149684161	TRV
01	149711798	149711871	TRN
01	149754245	149783925	H2BC18
01	149754250	149772165	FCGR1A
01	149784780	149785248	H3C13
01	149804221	149804616	H4C14
01	149812259	149812780	H3C14
01	149813785	149814317	H2AC18
01	149822628	149823161	H2AC19
01	149824170	149824687	H3C15
01	149825657	149832725	H4C15
01	149856009	149858232	H2BC21
01	149858468	149858961	H2AC20
01	149859019	149859515	H2AC21
01	149871121	149872348	BOLA1
01	149874870	149889396	SV2A
01	149895209	149899695	SF3B4
01	149900543	149908772	MTMR11
01	149909705	149982675	OTUD7B
01	150039439	150117507	VPS45
01	150121836	150132260	PLEKHO1
01	150132926	150153463	LOC105371433
01	150190717	150208460	ANP32E
01	150230169	150237478	CA14
01	150234093	150234196	SNORD13C
01	150237804	150241416	APH1A
01	150244687	150253335	C1orf54
01	150254964	150259505	CIART
01	150266262	150281414	MRPS21
01	150293917	150325709	PRPF3
01	150336623	150449042	RPRD2
01	150459895	150480078	TARS2
01	150464821	150464886	MIR6878
01	150480585	150486265	ECM1
01	150488233	150490508	FALEC
01	150521884	150533413	ADAMTSL4
01	150524405	150524490	MIR4257
01	150533371	150547028	ADAMTSL4
01	150547034	150552086	MCL1
01	150593722	150602088	ENSA
01	150618706	150669630	GOLPH3L
01	150670536	150693371	HORMAD1
01	150702664	150738254	CTSS
01	150768684	150780736	CTSK
01	150782189	150849075	ARNT
01	150859729	150885768	CTXND2
01	150898739	150937213	SETDB1
01	150937662	150947311	CERS2
01	150954768	150968110	ANXA9
01	150969012	150980869	MINDY1
01	150980925	151008189	PRUNE1
01	151009062	151020196	BNIPL
01	151020227	151023896	C1orf56
01	151023461	151032098	CDC42SE1
01	151032873	151042020	MLLT11
01	151043237	151098018	GABPB2
01	151104183	151119107	SEMA6C
01	151129125	151132225	TNFAIP8L2
01	151129125	151142772	TNFAIP8L2
01	151132224	151138378	LYSMD1
01	151138620	151142772	SCNM1
01	151142463	151148457	TMOD4
01	151148780	151162673	VPS72
01	151171028	151222007	PIP5K1A
01	151227210	151239955	PSMD4
01	151252500	151254405	ZNF687
01	151253998	151264652	ZNF687
01	151264273	151300191	PI4KB
01	151313116	151319728	RFX5
01	151319486	151320367	RFX5
01	151336780	151345181	SELENBP1
01	151372049	151374413	PSMB4
01	151375200	151431970	POGZ
01	151483863	151511168	CGN
01	151512785	151556059	TUFT1
01	151518272	151518367	MIR554
01	151584526	151671556	SNX27
01	151672534	151689279	CELF3
01	151693998	151702281	RIIAD1
01	151732123	151735972	MRPL9
01	151735445	151743806	OAZ3
01	151744044	151763010	TDRKH
01	151763225	151766878	TDRKH
01	151772740	151777895	LINGO4
01	151778547	151804278	RORC
01	151810294	151813033	C2CD4D
01	151810753	151824011	C2CD4D
01	151819577	151826188	THEM5
01	151843342	151881987	THEM4
01	151955391	151966335	S100A10
01	152004982	152009480	S100A11
01	152051889	152053400	LOC100131107
01	152056617	152061540	TCHHL1
01	152078793	152087920	TCHH
01	152126071	152131704	RPTN
01	152184552	152196669	HRNR
01	152274641	152297715	FLG
01	152285935	152339168	FLG
01	152321211	152332482	FLG2
01	152381719	152386739	CRNN
01	152483279	152484653	LCE5A
01	152486958	152488484	CRCT1
01	152538130	152539256	LCE3E
01	152551857	152552992	LCE3D
01	152572710	152573562	LCE3C
01	152586287	152586574	LCE3B
01	152595310	152595579	LCE3A
01	152627953	152629280	LINC00302
01	152635856	152637135	LCE2D
01	152647771	152649045	LCE2C
01	152658599	152659873	LCE2B
01	152670821	152671918	LCE2A
01	152680636	152681910	LCE4A
01	152691998	152692946	C1orf68
01	152730501	152734528	KPRP
01	152747616	152749500	LCE1F
01	152758733	152760902	LCE1E
01	152769197	152770657	LCE1D
01	152777308	152779127	LCE1C
01	152784447	152785584	LCE1B
01	152799949	152800573	LCE1A
01	152815332	152816459	LCE6A
01	152850798	152857523	SMCP
01	152881022	152884362	IVL
01	152943124	152945050	SPRR4
01	152956557	152958290	SPRR1A
01	152974225	152976332	SPRR3
01	153003679	153005376	SPRR1B
01	153012208	153013596	SPRR2D
01	153028596	153029988	SPRR2A
01	153042702	153044087	SPRR2B
01	153065611	153067002	SPRR2E
01	153084597	153091944	SPRR2F
01	153122058	153123366	SPRR2G
01	153146994	153164152	LOC101928009
01	153175906	153177596	LELP1
01	153190060	153191786	PRR9
01	153232163	153234600	LORICRIN
01	153269592	153285428	PGLYRP3
01	153302596	153321317	PGLYRP4
01	153330330	153333499	S100A9
01	1533392	1535515	FNDC10
01	153346187	153348097	S100A12
01	153362508	153395059	S100A8
01	153388996	153395698	S100A7A
01	153430220	153433127	S100A7
01	1534813	1542590	LOC105378586
01	153507075	153508467	S100A6
01	153509623	153514285	S100A5
01	153516097	153518282	S100A4
01	153518218	153524245	LOC101928034
01	153519805	153521734	S100A3
01	153533584	153538320	S100A2
01	153579359	153585613	S100A16
01	153586731	153588801	S100A14
01	153591275	153606837	S100A13
01	153600910	153604515	S100A1
01	153606542	153618782	CHTOP
01	153631130	153634328	SNAPIN
01	153634264	153643469	ILF2
01	153643726	153643797	TRX
01	153651164	153666468	NPR1
01	153662181	153662269	MIR8083
01	153700526	153747284	INTS3
01	153747883	153752633	SLC27A3
01	153777201	153895448	GATAD2B
01	153901977	153919194	DENND4B
01	153920151	153931088	CRTC2
01	153931586	153940660	SLC39A1
01	153934827	153934896	MIR6737
01	153940378	153946835	CREB3L4
01	153946745	153950150	JTB
01	153954126	153958815	RAB13
01	153963238	153964631	RPS27
01	153965166	154127592	NUP210L
01	154076997	154077068	MIR5698
01	154127784	154164576	TPM3
01	154166141	154166219	MIR190B
01	154171561	154178809	C1orf189
01	154179196	154193066	C1orf43
01	154192648	154243986	UBAP2L
01	154232203	154232338	SNORA58B
01	154245105	154248351	HAX1
01	154293569	154297801	AQP10
01	154298001	154323780	ATP8B2
01	154374797	154379040	IL6R
01	154377819	154441926	IL6R
01	15438311	15478960	TMEM51
01	154451957	154474888	SHE
01	154474695	154520623	TDRD10
01	154521053	154531138	UBE2Q1
01	154526085	154527504	UBE2Q1
01	154540254	154552489	CHRNB2
01	154554533	154600473	ADAR
01	154669931	154842757	KCNN3
01	15479062	15546974	TMEM51
01	154897216	154915134	PMVK
01	15490688	15498120	C1orf195
01	154916556	154928575	PBXIP1
01	154929502	154934258	PYGO2
01	154933947	154935101	LOC101928120
01	154934774	154946852	SHC1
01	154947157	154951727	CKS1B
01	154948169	154948259	MIR4258
01	154955820	154965587	FLAD1
01	154966062	154966797	LENEP
01	154975125	154990999	ZBTB7B
01	154991003	155006257	DCST2
01	155006282	155023406	DCST1
01	155017667	155036467	DCST1
01	155023792	155035251	ADAM15
01	155036216	155042029	EFNA4
01	155051313	155060014	EFNA3
01	1550795	1565990	MIB2
01	155100352	155107375	EFNA1
01	155107851	155111329	SLC50A1
01	155112367	155113007	DPM3
01	155141884	155145780	KRTCAP2
01	155146325	155157447	TRIM46
01	155158300	155162706	MUC1
01	155164968	155165063	MIR92B
01	155165379	155177688	THBS3
01	155178486	155183630	MTX1
01	155204243	155214418	GBA
01	155216996	155225274	FAM189B
01	155225772	155232151	SCAMP3
01	155232659	155243295	CLK2
01	155247254	155259639	HCN3
01	155259084	155271229	PKLR
01	155278657	155290456	FDPS
01	155286645	155293967	RUSC1
01	155290685	155300909	RUSC1
01	155305059	155532594	ASH1L
01	155316141	155316236	MIR555
01	155531833	155533735	ASH1L
01	155579961	155584758	MSTO1
01	155629233	155658787	YY1AP1
01	15563017	15724824	FHAD1
01	155648899	155649046	SCARNA26A
01	155658882	155708801	DAP3
01	155719450	155829222	GON4L
01	155753475	155753623	SCARNA26B
01	155829358	155854990	SYT11
01	155867599	155881140	RIT1
01	155882836	155904204	KHDC4
01	155889700	155889833	SNORA80E
01	155895749	155895877	SCARNA4
01	155911429	155912878	RXFP4
01	155916645	155949408	ARHGEF2
01	155921064	155921127	MIR6738
01	155978839	155990742	SSR2
01	156005090	156023589	UBQLN4
01	156024573	156028297	LAMTOR2
01	156030951	156040295	RAB25
01	156041804	156052256	MEX3A
01	156052364	156109872	LMNA
01	156119735	156147535	SEMA4A
01	156163895	156182587	SLC25A44
01	156182779	156209868	PMF1
01	156182779	156213123	PMF1
01	156211975	156213108	BGLAP
01	156213111	156217847	PAQR6
01	156219015	156261307	SMG5
01	156252723	156262234	TMEM79
01	156262479	156265470	GLMP
01	156268415	156269098	VHLL
01	156278759	156308083	CCT3
01	156307105	156316786	TSACC
01	156339002	156355011	RHBG
01	156374044	156399340	MIR9
01	156390133	156390221	MIR9
01	156433519	156470567	MEF2D
01	156495197	156542357	IQGAP3
01	15653176	15670379	FHAD1
01	156549515	156557511	TTC24
01	156561568	156564091	NAXE
01	156564093	156571271	GPATCH4
01	156584534	156591720	LOC101928177
01	156589207	156595517	HAPLN2
01	156611909	156629320	BCAN
01	156638555	156647199	NES
01	156669398	156675576	CRABP2
01	156691683	156698558	ISG20L2
01	156698261	156706752	RRNAD1
01	156707095	156710880	MRPL24
01	156711899	156722240	HDGF
01	156737327	156770607	PRCC
01	1567552	1570030	MMP23B
01	156776035	156786640	SH2D2A
01	156785542	156851642	NTRK1
01	156809855	156828909	INSRR
01	156863510	156886221	PEAR1
01	156890424	156902886	LRRC71
01	156904632	157016695	ARHGEF11
01	156905923	156906036	MIR765
01	1570603	1590465	CDK11B
01	157061835	157069600	ETV3L
01	157090983	157108187	ETV3
01	15736384	15756835	EFHD2
01	157483167	157522305	FCRL5
01	157543537	157567875	FCRL4
01	157646271	157670559	FCRL3
01	15764939	15775737	CTRC
01	157715523	157746922	FCRL2
01	157764193	157789910	FCRL1
01	157796858	157811598	CD5L
01	15783227	15798586	CELA2A
01	157895757	157918861	LOC105371458
01	157963435	158070052	KIRREL1
01	157995340	158001888	KIRREL1
01	15802599	15817890	CELA2B
01	158101834	158110430	LINC01704
01	158147820	158156217	CD1D
01	15817896	15851285	CASP9
01	158218126	158228059	CD1A
01	158259713	158264564	CD1C
01	158297745	158301321	CD1B
01	158323684	158327343	CD1E
01	158368312	158369256	OR10T2
01	158388000	158396027	OR10K2
01	158431624	158437248	OR10K1
01	158449668	158450675	OR10R2
01	158514340	158524195	OR6Y1
01	158530396	158540370	OR6P1
01	15853343	15898228	DNAJC16
01	158548709	158549689	OR10X1
01	158575058	158582304	OR10Z1
01	158580494	158656505	SPTA1
01	158669369	158670486	OR6K2
01	158686117	158690510	OR6K3
01	15868661	15868799	SCARNA21B
01	158724606	158725637	OR6K6
01	158734026	158741985	OR6N1
01	158746472	158747425	OR6N2
01	158801141	158819292	MNDA
01	158901342	158946849	PYHIN1
01	158969761	158970102	PYDC5
01	158969766	159024941	IFI16
01	15898194	15911546	AGMAT
01	159032274	159046556	AIM2
01	159111401	159111474	TRR
01	159141405	159173103	CADM3
01	159165775	159172212	CADM3
01	159174665	159176290	ACKR1
01	159253365	159277992	FCER1A
01	159283460	159284449	OR10J3
01	1592939	1624234	SLC35E2B
01	159367255	159410757	OR10J1
01	159401982	159403105	OR10J4
01	15943953	15995539	DDI2
01	159504868	159505797	OR10J5
01	159557616	159558655	APCS
01	159682079	159684379	CRP
01	159750752	159752333	DUSP23
01	159770302	159786047	FCRL6
01	159796663	159807282	SLAMF8
01	159804268	159824827	SNHG28
01	159824106	159832447	VSIG8
01	159842154	159869955	CFAP45
01	15986208	15988528	RSC1A1
01	159869769	159869869	MIR4259
01	159887901	159895297	TAGLN2
01	159896831	159915403	IGSF9
01	159921282	159924027	SLAMF9
01	159931014	159948876	LINC01133
01	159994743	160001780	PIGM
01	160007257	160039950	KCNJ10
01	160051328	160060353	KCNJ9
01	160061129	160068618	IGSF8
01	160085549	160113381	ATP1A2
01	16010815	16061264	PLEKHM2
01	160121393	160156770	ATP1A4
01	160160365	160171676	CASQ1
01	160171989	160178659	LOC729867
01	160175174	160185162	PEA15
01	160185510	160232339	DCAF8
01	160231539	160232568	LOC100287049
01	160246597	160254941	PEX19
01	160258384	160313040	COPA
01	160313173	160328739	NCSTN
01	160336861	160342636	NHLH1
01	160370354	160398460	VANGL2
01	160454826	160493045	SLAMF6
01	160510888	160549286	CD84
01	160577890	160617101	SLAMF1
01	16062753	16067887	SLC25A34
01	160648536	160681612	CD48
01	16066546	16076385	SLC25A34
01	16068994	16074477	TMEM82
01	160708847	160724611	SLAMF7
01	160765964	160798045	LY9
01	160799950	160832677	CD244
01	16083133	16113084	FBLIM1
01	160846330	160854970	ITLN1
01	160902255	160919712	LOC101928372
01	160914815	160924599	ITLN2
01	160965001	160990942	F11R
01	161007421	161008754	TSTD1
01	161009041	161015767	USF1
01	161016736	161039681	ARHGAP30
01	161040788	161059348	NECTIN4
01	161068151	161070136	KLHDC9
01	161070351	161087827	PFDN2
01	161087895	161095235	NIT1
01	161090764	161102457	DEDD
01	161104940	161107732	LOC112543491
01	161123768	161128646	UFC1
01	161129290	161135513	USP21
01	161136216	161141010	PPOX
01	161141100	161147758	B4GALT3
01	161154092	161168844	ADAMTS4
01	161167207	161184185	NDUFS2
01	161185085	161189035	FCER1G
01	161192082	161193418	APOA2
01	161195850	161200536	TOMM40L
01	161196976	161197051	MIR5187
01	161199459	161207993	NR1I3
01	161228535	161255240	PCP4L1
01	161274525	161279758	MPZ
01	161284171	161345130	SDHC
01	161334523	161337666	CFAP126
01	16133657	16134194	UQCRHL
01	161369490	161369562	TRV
01	161391883	161391954	TRE
01	161397867	161397940	TRN
01	161409961	161410032	TRG
01	161410615	161410686	TRD
01	161411323	161411405	TRL
01	161413094	161413164	TRG
01	161417018	161417089	TRE
01	161417375	161417446	TRG
01	161418033	161418104	TRD
01	161418741	161418823	TRL
01	161420467	161420537	TRG
01	161424398	161424469	TRE
01	161424756	161424827	TRG
01	161425414	161425485	TRD
01	161426122	161426204	TRL
01	161427898	161427968	TRG
01	161431809	161431880	TRE
01	161432166	161432237	TRG
01	161432824	161432895	TRD
01	161433532	161433614	TRL
01	161435258	161435328	TRG
